result_id,race_id,race_id,constructor_id,position,points,laps,time_in_miliseconds,fastestLap,rank,fastest_lap_time,fastest_lap_speed
14727,597,199,34,12,0,71,\N,\N,\N,\N,\N
14728,597,267,57,13,0,69,\N,\N,\N,\N,\N
14729,597,304,1,14,0,65,\N,\N,\N,\N,\N
14730,597,296,66,15,0,60,\N,\N,\N,\N,\N
14731,597,232,80,16,0,54,\N,\N,\N,\N,\N
14732,597,265,26,17,0,36,\N,\N,\N,\N,\N
14733,597,197,58,18,0,28,\N,\N,\N,\N,\N
14734,597,306,66,19,0,18,\N,\N,\N,\N,\N
14735,597,289,26,20,0,16,\N,\N,\N,\N,\N
14736,597,280,66,21,0,15,\N,\N,\N,\N,\N
14737,597,200,63,22,0,8,\N,\N,\N,\N,\N
14738,597,231,64,23,0,2,\N,\N,\N,\N,\N
14739,597,252,58,24,0,0,\N,\N,\N,\N,\N
14740,597,233,37,25,0,0,\N,\N,\N,\N,\N
14741,597,314,77,26,0,0,\N,\N,\N,\N,\N
14742,597,298,80,27,0,0,\N,\N,\N,\N,\N
14743,598,238,32,1,9,80,4915020,\N,\N,\N,\N
14744,598,182,6,2,6,80,4935380,\N,\N,\N,\N
14745,598,223,6,3,4,80,4942860,\N,\N,\N,\N
14746,598,222,25,4,3,80,4943130,\N,\N,\N,\N
14747,598,235,32,5,2,80,4952560,\N,\N,\N,\N
14748,598,304,1,6,1,80,4953160,\N,\N,\N,\N
14749,598,305,1,7,0,79,\N,\N,\N,\N,\N
14750,598,221,25,8,0,79,\N,\N,\N,\N,\N
14751,598,232,80,9,0,79,\N,\N,\N,\N,\N
14752,598,306,66,10,0,79,\N,\N,\N,\N,\N
14753,598,230,37,11,0,79,\N,\N,\N,\N,\N
14754,598,197,58,12,0,79,\N,\N,\N,\N,\N
14755,598,289,26,13,0,78,\N,\N,\N,\N,\N
14756,598,296,66,14,0,78,\N,\N,\N,\N,\N
14757,598,265,26,15,0,77,\N,\N,\N,\N,\N
14758,598,187,34,16,0,76,\N,\N,\N,\N,\N
14759,598,224,1,17,0,27,\N,\N,\N,\N,\N
14760,598,199,34,18,0,24,\N,\N,\N,\N,\N
14761,598,200,63,19,0,4,\N,\N,\N,\N,\N
14762,598,252,58,20,0,1,\N,\N,\N,\N,\N
14763,598,280,66,21,0,1,\N,\N,\N,\N,\N
14764,598,231,64,22,0,0,\N,\N,\N,\N,\N
14765,598,267,57,23,0,0,\N,\N,\N,\N,\N
14766,598,313,34,24,0,0,\N,\N,\N,\N,\N
14767,598,250,34,25,0,0,\N,\N,\N,\N,\N
14768,598,219,80,26,0,0,\N,\N,\N,\N,\N
14769,598,233,37,27,0,0,\N,\N,\N,\N,\N
14770,598,319,63,28,0,0,\N,\N,\N,\N,\N
14771,598,316,63,29,0,0,\N,\N,\N,\N,\N
14772,598,315,34,30,0,0,\N,\N,\N,\N,\N
14773,599,222,25,1,9,75,6182200,\N,\N,\N,\N
14774,599,224,1,2,6,75,6197500,\N,\N,\N,\N
14775,599,235,32,3,4,75,6243700,\N,\N,\N,\N
14776,599,223,6,4,3,75,6249400,\N,\N,\N,\N
14777,599,182,6,5,2,74,\N,\N,\N,\N,\N
14778,599,199,34,6,1,74,\N,\N,\N,\N,\N
14779,599,304,1,7,0,74,\N,\N,\N,\N,\N
14780,599,252,58,8,0,74,\N,\N,\N,\N,\N
14781,599,250,34,9,0,74,\N,\N,\N,\N,\N
14782,599,238,32,10,0,73,\N,\N,\N,\N,\N
14783,599,187,34,11,0,73,\N,\N,\N,\N,\N
14784,599,306,66,12,0,72,\N,\N,\N,\N,\N
14785,599,289,26,13,0,69,\N,\N,\N,\N,\N
14786,599,200,63,14,0,68,\N,\N,\N,\N,\N
14787,599,280,66,15,0,64,\N,\N,\N,\N,\N
14788,599,296,66,16,0,62,\N,\N,\N,\N,\N
14789,599,305,1,17,0,57,\N,\N,\N,\N,\N
14790,599,197,58,18,0,45,\N,\N,\N,\N,\N
14791,599,233,37,19,0,36,\N,\N,\N,\N,\N
14792,599,221,25,20,0,35,\N,\N,\N,\N,\N
14793,599,232,80,21,0,25,\N,\N,\N,\N,\N
14794,599,230,37,22,0,17,\N,\N,\N,\N,\N
14795,599,314,77,23,0,6,\N,\N,\N,\N,\N
14796,599,231,64,24,0,2,\N,\N,\N,\N,\N
14797,599,320,26,25,0,0,\N,\N,\N,\N,\N
14798,599,259,79,26,0,0,\N,\N,\N,\N,\N
14799,599,321,63,27,0,0,\N,\N,\N,\N,\N
14800,599,311,80,28,0,0,\N,\N,\N,\N,\N
14801,599,275,34,29,0,0,\N,\N,\N,\N,\N
14802,599,267,57,30,0,0,\N,\N,\N,\N,\N
14803,599,300,76,31,0,0,\N,\N,\N,\N,\N
14804,599,307,74,32,0,0,\N,\N,\N,\N,\N
14805,599,283,37,33,0,0,\N,\N,\N,\N,\N
14806,599,316,63,34,0,0,\N,\N,\N,\N,\N
14807,600,223,6,1,9,14,6095000,\N,\N,\N,\N
14808,600,222,25,2,6,14,6145700,\N,\N,\N,\N
14809,600,199,34,3,4,14,6178300,\N,\N,\N,\N
14810,600,238,32,4,3,14,6179200,\N,\N,\N,\N
14811,600,235,32,5,2,14,6180000,\N,\N,\N,\N
14812,600,252,58,6,1,14,6233100,\N,\N,\N,\N
14813,600,233,37,7,0,14,6273700,\N,\N,\N,\N
14814,600,197,58,8,0,14,6300900,\N,\N,\N,\N
14815,600,289,26,9,0,14,6301400,\N,\N,\N,\N
14816,600,280,66,10,0,14,6352700,\N,\N,\N,\N
14817,600,321,63,11,0,14,6412700,\N,\N,\N,\N
14818,600,250,34,12,0,14,6481300,\N,\N,\N,\N
14819,600,230,37,13,0,14,6618100,\N,\N,\N,\N
14820,600,270,79,14,0,13,\N,\N,\N,\N,\N
14821,600,305,1,15,0,12,\N,\N,\N,\N,\N
14822,600,200,63,16,0,10,\N,\N,\N,\N,\N
14823,600,231,64,17,0,10,\N,\N,\N,\N,\N
14824,600,221,25,18,0,5,\N,\N,\N,\N,\N
14825,600,232,80,19,0,5,\N,\N,\N,\N,\N
14826,600,306,66,20,0,4,\N,\N,\N,\N,\N
14827,600,267,57,21,0,4,\N,\N,\N,\N,\N
14828,600,224,1,22,0,2,\N,\N,\N,\N,\N
14829,600,172,80,23,0,2,\N,\N,\N,\N,\N
14830,600,187,34,24,0,1,\N,\N,\N,\N,\N
14831,600,182,6,25,0,0,\N,\N,\N,\N,\N
14832,600,304,1,26,0,0,\N,\N,\N,\N,\N
14833,600,296,66,27,0,0,\N,\N,\N,\N,\N
14834,600,314,77,28,0,0,\N,\N,\N,\N,\N
14835,600,265,26,29,0,0,\N,\N,\N,\N,\N
14836,600,256,78,30,0,0,\N,\N,\N,\N,\N
14837,600,278,78,31,0,0,\N,\N,\N,\N,\N
14838,600,307,74,32,0,0,\N,\N,\N,\N,\N
14839,601,199,34,1,9,54,5324720,\N,\N,\N,\N
14840,601,304,1,2,6,54,5367640,\N,\N,\N,\N
14841,601,231,64,3,4,54,5386260,\N,\N,\N,\N
14842,601,187,34,4,3,54,5394110,\N,\N,\N,\N
14843,601,223,6,5,2,54,5397800,\N,\N,\N,\N
14844,601,230,37,6,1,54,5398540,\N,\N,\N,\N
14845,601,322,1,7,0,53,\N,\N,\N,\N,\N
14846,601,197,58,8,0,52,\N,\N,\N,\N,\N
14847,601,323,63,9,0,51,\N,\N,\N,\N,\N
14848,601,314,77,10,0,50,\N,\N,\N,\N,\N
14849,601,233,37,11,0,48,\N,\N,\N,\N,\N
14850,601,289,26,12,0,48,\N,\N,\N,\N,\N
14851,601,270,79,13,0,46,\N,\N,\N,\N,\N
14852,601,238,32,14,0,45,\N,\N,\N,\N,\N
14853,601,235,32,15,0,43,\N,\N,\N,\N,\N
14854,601,221,25,16,0,42,\N,\N,\N,\N,\N
14855,601,250,34,17,0,41,\N,\N,\N,\N,\N
14856,601,224,1,18,0,37,\N,\N,\N,\N,\N
14857,601,172,80,19,0,37,\N,\N,\N,\N,\N
14858,601,232,80,20,0,24,\N,\N,\N,\N,\N
14859,601,252,58,21,0,22,\N,\N,\N,\N,\N
14860,601,306,66,22,0,22,\N,\N,\N,\N,\N
14861,601,182,6,23,0,17,\N,\N,\N,\N,\N
14862,601,243,26,24,0,14,\N,\N,\N,\N,\N
14863,601,222,25,25,0,8,\N,\N,\N,\N,\N
14864,601,251,64,26,0,0,\N,\N,\N,\N,\N
14865,601,316,63,27,0,0,\N,\N,\N,\N,\N
14866,601,321,63,28,0,0,\N,\N,\N,\N,\N
14867,601,283,57,29,0,0,\N,\N,\N,\N,\N
14868,601,219,63,30,0,0,\N,\N,\N,\N,\N
14869,601,324,34,31,0,0,\N,\N,\N,\N,\N
14870,602,238,32,1,9,52,4976600,\N,\N,\N,\N
14871,602,224,1,2,6,52,4977400,\N,\N,\N,\N
14872,602,222,25,3,4,52,5001300,\N,\N,\N,\N
14873,602,232,80,4,3,52,5064300,\N,\N,\N,\N
14874,602,250,34,5,2,51,\N,\N,\N,\N,\N
14875,602,304,1,6,1,51,\N,\N,\N,\N,\N
14876,602,187,34,7,0,51,\N,\N,\N,\N,\N
14877,602,289,26,8,0,51,\N,\N,\N,\N,\N
14878,602,322,1,9,0,51,\N,\N,\N,\N,\N
14879,602,252,58,10,0,50,\N,\N,\N,\N,\N
14880,602,221,25,11,0,50,\N,\N,\N,\N,\N
14881,602,223,6,12,0,40,\N,\N,\N,\N,\N
14882,602,182,6,13,0,32,\N,\N,\N,\N,\N
14883,602,235,32,14,0,30,\N,\N,\N,\N,\N
14884,602,243,26,15,0,25,\N,\N,\N,\N,\N
14885,602,172,80,16,0,22,\N,\N,\N,\N,\N
14886,602,197,58,17,0,19,\N,\N,\N,\N,\N
14887,602,230,37,18,0,16,\N,\N,\N,\N,\N
14888,602,314,77,19,0,15,\N,\N,\N,\N,\N
14889,602,199,34,20,0,12,\N,\N,\N,\N,\N
14890,602,233,37,21,0,11,\N,\N,\N,\N,\N
14891,602,280,66,22,0,3,\N,\N,\N,\N,\N
14892,602,231,64,23,0,2,\N,\N,\N,\N,\N
14893,602,296,66,24,0,1,\N,\N,\N,\N,\N
14894,602,306,66,25,0,0,\N,\N,\N,\N,\N
14895,602,319,63,26,0,0,\N,\N,\N,\N,\N
14896,602,325,34,27,0,0,\N,\N,\N,\N,\N
14897,602,321,63,28,0,0,\N,\N,\N,\N,\N
14898,602,283,57,29,0,0,\N,\N,\N,\N,\N
14899,602,278,78,30,0,0,\N,\N,\N,\N,\N
14900,602,316,63,31,0,0,\N,\N,\N,\N,\N
14901,603,224,1,1,9,80,6026136,\N,\N,\N,\N
14902,603,223,6,2,6,80,6039170,\N,\N,\N,\N
14903,603,238,32,3,4,80,6040630,\N,\N,\N,\N
14904,603,231,64,4,3,80,6041805,\N,\N,\N,\N
14905,603,221,25,5,2,80,6081458,\N,\N,\N,\N
14906,603,304,1,6,1,79,\N,\N,\N,\N,\N
14907,603,207,73,7,0,79,\N,\N,\N,\N,\N
14908,603,250,34,8,0,79,\N,\N,\N,\N,\N
14909,603,199,34,9,0,79,\N,\N,\N,\N,\N
14910,603,324,63,10,0,78,\N,\N,\N,\N,\N
14911,603,243,26,11,0,78,\N,\N,\N,\N,\N
14912,603,288,67,12,0,78,\N,\N,\N,\N,\N
14913,603,235,32,13,0,78,\N,\N,\N,\N,\N
14914,603,289,26,14,0,77,\N,\N,\N,\N,\N
14915,603,172,80,15,0,74,\N,\N,\N,\N,\N
14916,603,200,1,16,0,72,\N,\N,\N,\N,\N
14917,603,278,66,17,0,70,\N,\N,\N,\N,\N
14918,603,182,6,18,0,67,\N,\N,\N,\N,\N
14919,603,252,58,19,0,65,\N,\N,\N,\N,\N
14920,603,187,34,20,0,61,\N,\N,\N,\N,\N
14921,603,306,66,21,0,60,\N,\N,\N,\N,\N
14922,603,222,25,22,0,48,\N,\N,\N,\N,\N
14923,603,197,58,23,0,46,\N,\N,\N,\N,\N
14924,603,232,80,24,0,40,\N,\N,\N,\N,\N
14925,603,326,34,25,0,33,\N,\N,\N,\N,\N
14926,603,233,37,26,0,12,\N,\N,\N,\N,\N
14927,603,321,63,27,0,0,\N,\N,\N,\N,\N
14928,603,283,57,28,0,0,\N,\N,\N,\N,\N
14929,603,230,37,29,0,0,\N,\N,\N,\N,\N
14930,603,270,34,30,0,0,\N,\N,\N,\N,\N
14931,604,199,34,1,9,59,6021439,\N,\N,\N,\N
14932,604,250,34,2,6,59,6032174,\N,\N,\N,\N
14933,604,231,64,3,4,59,6091823,\N,\N,\N,\N
14934,604,224,1,4,3,59,6099192,\N,\N,\N,\N
14935,604,187,34,5,2,59,6107243,\N,\N,\N,\N
14936,604,221,25,6,1,59,6108945,\N,\N,\N,\N
14937,604,200,1,7,0,59,6111451,\N,\N,\N,\N
14938,604,289,26,8,0,58,\N,\N,\N,\N,\N
14939,604,278,66,9,0,57,\N,\N,\N,\N,\N
14940,604,197,58,10,0,57,\N,\N,\N,\N,\N
14941,604,223,6,11,0,55,\N,\N,\N,\N,\N
14942,604,243,26,12,0,54,\N,\N,\N,\N,\N
14943,604,238,32,13,0,52,\N,\N,\N,\N,\N
14944,604,283,57,14,0,50,\N,\N,\N,\N,\N
14945,604,252,58,15,0,47,\N,\N,\N,\N,\N
14946,604,222,25,16,0,44,\N,\N,\N,\N,\N
14947,604,232,80,17,0,43,\N,\N,\N,\N,\N
14948,604,182,6,18,0,38,\N,\N,\N,\N,\N
14949,604,172,80,19,0,31,\N,\N,\N,\N,\N
14950,604,288,67,20,0,27,\N,\N,\N,\N,\N
14951,604,319,63,21,0,25,\N,\N,\N,\N,\N
14952,604,230,37,22,0,21,\N,\N,\N,\N,\N
14953,604,324,63,23,0,9,\N,\N,\N,\N,\N
14954,604,235,32,24,0,7,\N,\N,\N,\N,\N
14955,604,314,32,25,0,6,\N,\N,\N,\N,\N
14956,604,207,73,26,0,4,\N,\N,\N,\N,\N
14957,604,304,1,27,0,4,\N,\N,\N,\N,\N
14958,604,233,37,28,0,0,\N,\N,\N,\N,\N
14959,604,270,34,29,0,0,\N,\N,\N,\N,\N
14960,604,306,66,30,0,0,\N,\N,\N,\N,\N
14961,605,224,32,1,9,96,6978220,\N,\N,\N,\N
14962,605,327,25,2,6,96,6982910,\N,\N,\N,\N
14963,605,328,25,3,4,96,7011410,\N,\N,\N,\N
14964,605,235,6,4,3,96,7020790,\N,\N,\N,\N
14965,605,304,1,5,2,95,\N,\N,\N,\N,\N
14966,605,290,34,6,1,95,\N,\N,\N,\N,\N
14967,605,223,66,7,0,93,\N,\N,\N,\N,\N
14968,605,309,1,8,0,92,\N,\N,\N,\N,\N
14969,605,232,6,9,0,92,\N,\N,\N,\N,\N
14970,605,329,37,10,0,90,\N,\N,\N,\N,\N
14971,605,197,37,11,0,84,\N,\N,\N,\N,\N
14972,605,306,66,12,0,79,\N,\N,\N,\N,\N
14973,605,307,80,13,0,79,\N,\N,\N,\N,\N
14974,605,238,32,14,0,67,\N,\N,\N,\N,\N
14975,605,182,66,15,0,66,\N,\N,\N,\N,\N
14976,605,199,34,16,0,16,\N,\N,\N,\N,\N
14977,605,305,63,17,0,10,\N,\N,\N,\N,\N
14978,605,250,63,18,0,10,\N,\N,\N,\N,\N
14979,605,330,80,19,0,0,\N,\N,\N,\N,\N
14980,606,224,32,1,9,40,6235600,\N,\N,\N,\N
14981,606,328,25,2,6,40,6249100,\N,\N,\N,\N
14982,606,304,1,3,4,40,6342000,\N,\N,\N,\N
14983,606,232,6,4,3,39,\N,\N,\N,\N,\N
14984,606,235,6,5,2,39,\N,\N,\N,\N,\N
14985,606,223,66,6,1,39,\N,\N,\N,\N,\N
14986,606,307,80,7,0,39,\N,\N,\N,\N,\N
14987,606,182,66,8,0,38,\N,\N,\N,\N,\N
14988,606,330,80,9,0,38,\N,\N,\N,\N,\N
14989,606,327,25,10,0,38,\N,\N,\N,\N,\N
14990,606,199,34,11,0,38,\N,\N,\N,\N,\N
14991,606,331,63,12,0,36,\N,\N,\N,\N,\N
14992,606,306,66,13,0,23,\N,\N,\N,\N,\N
14993,606,329,37,14,0,18,\N,\N,\N,\N,\N
14994,606,250,63,15,0,9,\N,\N,\N,\N,\N
14995,606,305,63,16,0,6,\N,\N,\N,\N,\N
14996,606,197,37,17,0,6,\N,\N,\N,\N,\N
14997,606,238,32,18,0,5,\N,\N,\N,\N,\N
14998,606,290,34,19,0,5,\N,\N,\N,\N,\N
14999,606,309,1,20,0,3,\N,\N,\N,\N,\N
15000,607,328,25,1,9,79,6191070,\N,\N,\N,\N
15001,607,309,1,2,6,79,6215620,\N,\N,\N,\N
15002,607,224,32,3,4,79,6216130,\N,\N,\N,\N
15003,607,232,6,4,3,78,\N,\N,\N,\N,\N
15004,607,304,1,5,2,77,\N,\N,\N,\N,\N
15005,607,332,58,6,1,77,\N,\N,\N,\N,\N
15006,607,199,34,7,0,77,\N,\N,\N,\N,\N
15007,607,333,63,8,0,77,\N,\N,\N,\N,\N
15008,607,222,1,9,0,75,\N,\N,\N,\N,\N
15009,607,307,80,10,0,73,\N,\N,\N,\N,\N
15010,607,238,32,11,0,73,\N,\N,\N,\N,\N
15011,607,250,63,12,0,69,\N,\N,\N,\N,\N
15012,607,292,25,13,0,67,\N,\N,\N,\N,\N
15013,607,197,37,14,0,66,\N,\N,\N,\N,\N
15014,607,327,25,15,0,66,\N,\N,\N,\N,\N
15015,607,329,37,16,0,65,\N,\N,\N,\N,\N
15016,607,290,34,17,0,52,\N,\N,\N,\N,\N
15017,607,334,80,18,0,35,\N,\N,\N,\N,\N
15018,607,182,66,19,0,26,\N,\N,\N,\N,\N
15019,607,262,58,20,0,14,\N,\N,\N,\N,\N
15020,607,306,66,21,0,4,\N,\N,\N,\N,\N
15021,607,293,32,22,0,3,\N,\N,\N,\N,\N
15022,607,223,66,23,0,2,\N,\N,\N,\N,\N
15023,607,235,6,24,0,2,\N,\N,\N,\N,\N
15024,607,305,63,25,0,2,\N,\N,\N,\N,\N
15025,608,224,32,1,9,75,6498700,\N,\N,\N,\N
15026,608,327,25,2,6,75,6541400,\N,\N,\N,\N
15027,608,332,58,3,4,75,6571800,\N,\N,\N,\N
15028,608,309,1,4,3,74,\N,\N,\N,\N,\N
15029,608,306,66,5,2,74,\N,\N,\N,\N,\N
15030,608,304,1,6,1,74,\N,\N,\N,\N,\N
15031,608,329,37,7,0,74,\N,\N,\N,\N,\N
15032,608,280,37,8,0,73,\N,\N,\N,\N,\N
15033,608,223,66,9,0,69,\N,\N,\N,\N,\N
15034,608,290,34,10,0,69,\N,\N,\N,\N,\N
15035,608,330,80,11,0,69,\N,\N,\N,\N,\N
15036,608,235,6,12,0,69,\N,\N,\N,\N,\N
15037,608,199,34,13,0,66,\N,\N,\N,\N,\N
15038,608,307,80,14,0,63,\N,\N,\N,\N,\N
15039,608,238,32,15,0,56,\N,\N,\N,\N,\N
15040,608,328,25,16,0,47,\N,\N,\N,\N,\N
15041,608,182,66,17,0,28,\N,\N,\N,\N,\N
15042,608,289,58,18,0,27,\N,\N,\N,\N,\N
15043,608,305,63,19,0,25,\N,\N,\N,\N,\N
15044,608,262,58,20,0,23,\N,\N,\N,\N,\N
15045,608,333,34,21,0,17,\N,\N,\N,\N,\N
15046,608,250,63,22,0,13,\N,\N,\N,\N,\N
15047,609,328,25,1,9,70,6133430,\N,\N,\N,\N
15048,609,327,25,2,6,70,6165270,\N,\N,\N,\N
15049,609,224,32,3,4,70,6256220,\N,\N,\N,\N
15050,609,333,34,4,3,69,\N,\N,\N,\N,\N
15051,609,182,66,5,2,69,\N,\N,\N,\N,\N
15052,609,278,81,6,1,67,\N,\N,\N,\N,\N
15053,609,304,1,7,0,67,\N,\N,\N,\N,\N
15054,609,250,63,8,0,66,\N,\N,\N,\N,\N
15055,609,289,58,9,0,65,\N,\N,\N,\N,\N
15056,609,223,66,10,0,63,\N,\N,\N,\N,\N
15057,609,329,37,11,0,63,\N,\N,\N,\N,\N
15058,609,197,37,12,0,60,\N,\N,\N,\N,\N
15059,609,306,66,13,0,56,\N,\N,\N,\N,\N
15060,609,290,34,14,0,46,\N,\N,\N,\N,\N
15061,609,238,32,15,0,42,\N,\N,\N,\N,\N
15062,609,309,1,16,0,33,\N,\N,\N,\N,\N
15063,609,307,80,17,0,16,\N,\N,\N,\N,\N
15064,609,199,34,18,0,14,\N,\N,\N,\N,\N
15065,609,332,58,19,0,13,\N,\N,\N,\N,\N
15066,609,262,58,20,0,11,\N,\N,\N,\N,\N
15067,609,235,6,21,0,6,\N,\N,\N,\N,\N
15068,609,330,80,22,0,6,\N,\N,\N,\N,\N
15069,609,305,63,23,0,4,\N,\N,\N,\N,\N
15070,610,328,25,1,9,78,7064300,\N,\N,\N,\N
15071,610,224,32,2,6,78,7065600,\N,\N,\N,\N
15072,610,238,32,3,4,77,\N,\N,\N,\N,\N
15073,610,327,25,4,3,77,\N,\N,\N,\N,\N
15074,610,309,1,5,2,76,\N,\N,\N,\N,\N
15075,610,304,1,6,1,76,\N,\N,\N,\N,\N
15076,610,333,34,7,0,75,\N,\N,\N,\N,\N
15077,610,305,63,8,0,75,\N,\N,\N,\N,\N
15078,610,231,37,9,0,73,\N,\N,\N,\N,\N
15079,610,262,58,10,0,72,\N,\N,\N,\N,\N
15080,610,290,34,11,0,71,\N,\N,\N,\N,\N
15081,610,197,37,12,0,67,\N,\N,\N,\N,\N
15082,610,289,58,13,0,62,\N,\N,\N,\N,\N
15083,610,232,6,14,0,58,\N,\N,\N,\N,\N
15084,610,199,34,15,0,46,\N,\N,\N,\N,\N
15085,610,235,6,16,0,44,\N,\N,\N,\N,\N
15086,610,307,80,17,0,41,\N,\N,\N,\N,\N
15087,610,306,66,18,0,39,\N,\N,\N,\N,\N
15088,610,250,63,19,0,31,\N,\N,\N,\N,\N
15089,610,259,37,20,0,31,\N,\N,\N,\N,\N
15090,610,330,80,21,0,30,\N,\N,\N,\N,\N
15091,610,182,66,22,0,24,\N,\N,\N,\N,\N
15092,610,278,81,23,0,22,\N,\N,\N,\N,\N
15093,610,223,66,24,0,15,\N,\N,\N,\N,\N
15094,610,329,37,25,0,3,\N,\N,\N,\N,\N
15095,611,304,1,1,9,80,7006049,\N,\N,\N,\N
15096,611,238,32,2,6,80,7010088,\N,\N,\N,\N
15097,611,327,25,3,4,80,7020716,\N,\N,\N,\N
15098,611,199,34,4,3,80,7024117,\N,\N,\N,\N
15099,611,328,25,5,2,80,7032047,\N,\N,\N,\N
15100,611,235,6,6,1,79,\N,\N,\N,\N,\N
15101,611,309,1,7,0,79,\N,\N,\N,\N,\N
15102,611,329,37,8,0,78,\N,\N,\N,\N,\N
15103,611,223,66,9,0,77,\N,\N,\N,\N,\N
15104,611,250,63,10,0,77,\N,\N,\N,\N,\N
15105,611,307,80,11,0,77,\N,\N,\N,\N,\N
15106,611,224,32,12,0,76,\N,\N,\N,\N,\N
15107,611,182,66,13,0,75,\N,\N,\N,\N,\N
15108,611,332,58,14,0,74,\N,\N,\N,\N,\N
15109,611,306,66,15,0,57,\N,\N,\N,\N,\N
15110,611,262,58,16,0,50,\N,\N,\N,\N,\N
15111,611,305,63,17,0,41,\N,\N,\N,\N,\N
15112,611,197,37,18,0,38,\N,\N,\N,\N,\N
15113,611,289,58,19,0,16,\N,\N,\N,\N,\N
15114,611,290,34,20,0,0,\N,\N,\N,\N,\N
15115,611,317,37,21,0,0,\N,\N,\N,\N,\N
15116,612,238,32,1,9,54,6096520,\N,\N,\N,\N
15117,612,327,25,2,6,54,6137440,\N,\N,\N,\N
15118,612,199,34,3,4,54,6143000,\N,\N,\N,\N
15119,612,328,25,4,3,54,6143450,\N,\N,\N,\N
15120,612,235,6,5,2,54,6145420,\N,\N,\N,\N
15121,612,231,37,6,1,54,6179060,\N,\N,\N,\N
15122,612,232,6,7,0,54,6185710,\N,\N,\N,\N
15123,612,304,1,8,0,54,6186050,\N,\N,\N,\N
15124,612,182,66,9,0,54,6202280,\N,\N,\N,\N
15125,612,289,58,10,0,53,\N,\N,\N,\N,\N
15126,612,306,66,11,0,53,\N,\N,\N,\N,\N
15127,612,223,66,12,0,53,\N,\N,\N,\N,\N
15128,612,250,63,13,0,51,\N,\N,\N,\N,\N
15129,612,307,80,14,0,51,\N,\N,\N,\N,\N
15130,612,313,57,15,0,51,\N,\N,\N,\N,\N
15131,612,290,34,16,0,50,\N,\N,\N,\N,\N
15132,612,222,1,17,0,43,\N,\N,\N,\N,\N
15133,612,224,32,18,0,41,\N,\N,\N,\N,\N
15134,612,305,63,19,0,29,\N,\N,\N,\N,\N
15135,612,333,34,20,0,28,\N,\N,\N,\N,\N
15136,612,317,37,21,0,20,\N,\N,\N,\N,\N
15137,612,332,58,22,0,16,\N,\N,\N,\N,\N
15138,612,280,80,23,0,16,\N,\N,\N,\N,\N
15139,612,197,37,24,0,7,\N,\N,\N,\N,\N
15140,612,262,58,25,0,0,\N,\N,\N,\N,\N
15141,613,309,1,1,9,67,5358500,\N,\N,\N,\N
15142,613,238,32,2,6,67,5361300,\N,\N,\N,\N
15143,613,304,1,3,4,67,5361500,\N,\N,\N,\N
15144,613,231,37,4,3,67,5361900,\N,\N,\N,\N
15145,613,327,25,5,2,67,5395100,\N,\N,\N,\N
15146,613,199,34,6,1,67,5403200,\N,\N,\N,\N
15147,613,223,66,7,0,67,5430200,\N,\N,\N,\N
15148,613,235,6,8,0,67,5435900,\N,\N,\N,\N
15149,613,307,80,9,0,66,\N,\N,\N,\N,\N
15150,613,328,25,10,0,66,\N,\N,\N,\N,\N
15151,613,329,37,11,0,65,\N,\N,\N,\N,\N
15152,613,182,66,12,0,63,\N,\N,\N,\N,\N
15153,613,313,57,13,0,61,\N,\N,\N,\N,\N
15154,613,290,34,14,0,44,\N,\N,\N,\N,\N
15155,613,224,32,15,0,36,\N,\N,\N,\N,\N
15156,613,187,34,16,0,36,\N,\N,\N,\N,\N
15157,613,289,58,17,0,24,\N,\N,\N,\N,\N
15158,613,278,81,18,0,6,\N,\N,\N,\N,\N
15159,613,222,1,19,0,0,\N,\N,\N,\N,\N
15160,613,305,63,20,0,0,\N,\N,\N,\N,\N
15161,613,200,63,21,0,0,\N,\N,\N,\N,\N
15162,613,250,63,22,0,0,\N,\N,\N,\N,\N
15163,613,306,66,23,0,0,\N,\N,\N,\N,\N
15164,613,333,34,24,0,0,\N,\N,\N,\N,\N
15165,613,335,37,25,0,0,\N,\N,\N,\N,\N
15166,613,332,58,26,0,0,\N,\N,\N,\N,\N
15167,613,262,58,27,0,0,\N,\N,\N,\N,\N
15168,613,336,80,28,0,0,\N,\N,\N,\N,\N
15169,613,259,37,29,0,0,\N,\N,\N,\N,\N
15170,614,328,25,1,9,72,5952450,\N,\N,\N,\N
15171,614,327,25,2,6,72,5968280,\N,\N,\N,\N
15172,614,231,37,3,4,72,6015460,\N,\N,\N,\N
15173,614,309,1,4,3,72,6021580,\N,\N,\N,\N
15174,614,306,66,5,2,72,6025820,\N,\N,\N,\N
15175,614,298,80,6,1,70,\N,\N,\N,\N,\N
15176,614,250,63,7,0,69,\N,\N,\N,\N,\N
15177,614,223,66,8,0,68,\N,\N,\N,\N,\N
15178,614,307,80,9,0,68,\N,\N,\N,\N,\N
15179,614,332,58,10,0,67,\N,\N,\N,\N,\N
15180,614,238,32,11,0,66,\N,\N,\N,\N,\N
15181,614,289,58,12,0,56,\N,\N,\N,\N,\N
15182,614,182,66,13,0,52,\N,\N,\N,\N,\N
15183,614,305,63,14,0,52,\N,\N,\N,\N,\N
15184,614,304,1,15,0,31,\N,\N,\N,\N,\N
15185,614,290,34,16,0,27,\N,\N,\N,\N,\N
15186,614,278,81,17,0,22,\N,\N,\N,\N,\N
15187,614,199,34,18,0,9,\N,\N,\N,\N,\N
